country_type,country_museum,n,total_country_type
ALA,TKL,0,0
ALA,TKM,0,0
ALA,TLS,0,0
ALA,TON,0,0
ALA,TTO,0,0
ALA,TUN,0,0
ALA,TUR,0,0
ALA,TUV,0,0
ALA,TWN,0,0
ALA,TZA,0,0
ALA,UGA,0,0
ALA,UKR,0,0
ALA,URY,0,0
ALA,USA,0,0
ALA,UZB,0,0
ALA,VAT,0,0
ALA,VCT,0,0
ALA,VEN,0,0
ALA,VGB,0,0
ALA,VIR,0,0
ALA,VNM,0,0
ALA,VUT,0,0
ALA,WSM,0,0
ALA,YEM,0,0
ALA,ZAF,0,0
ALA,ZMB,0,0
ALA,ZWE,0,0
ALB,ABW,0,9
ALB,AFG,0,9
ALB,AGO,0,9
ALB,AIA,0,9
ALB,ALA,0,9
ALB,ALB,0,9
ALB,AND,0,9
ALB,ARE,0,9
ALB,ARG,0,9
ALB,ARM,0,9
ALB,ASM,0,9
ALB,ATG,0,9
ALB,AUS,0,9
ALB,AUT,6,9
ALB,AZE,0,9
ALB,BDI,0,9
ALB,BEL,0,9
ALB,BEN,0,9
ALB,BES,0,9
ALB,BFA,0,9
ALB,BGD,0,9
ALB,BGR,0,9
ALB,BHR,0,9
ALB,BHS,0,9
ALB,BIH,0,9
ALB,BLM,0,9
ALB,BLR,0,9
ALB,BLZ,0,9
ALB,BMU,0,9
ALB,BOL,0,9
ALB,BRA,0,9
ALB,BRB,0,9
ALB,BRN,0,9
ALB,BTN,0,9
ALB,BWA,0,9
ALB,CAF,0,9
ALB,CAN,0,9
ALB,CCK,0,9
ALB,CHE,0,9
ALB,CHL,0,9
ALB,CHN,0,9
ALB,CIV,0,9
ALB,CMR,0,9
ALB,COD,0,9
ALB,COG,0,9
ALB,COK,0,9
ALB,COL,0,9
ALB,COM,0,9
ALB,CPV,0,9
ALB,CRI,0,9
ALB,CUB,0,9
ALB,CUW,0,9
ALB,CXR,0,9
ALB,CYM,0,9
ALB,CYP,0,9
ALB,CZE,1,9
ALB,DEU,0,9
ALB,DJI,0,9
ALB,DMA,0,9
ALB,DNK,0,9
ALB,DOM,0,9
ALB,DZA,0,9
ALB,ECU,0,9
ALB,EGY,0,9
ALB,ERI,0,9
ALB,ESP,0,9
ALB,EST,0,9
ALB,ETH,0,9
ALB,FIN,0,9
ALB,FJI,0,9
ALB,FLK,0,9
ALB,FRA,1,9
ALB,FRO,0,9
ALB,FSM,0,9
ALB,GAB,0,9
ALB,GBR,0,9
ALB,GEO,0,9
ALB,GGY,0,9
ALB,GHA,0,9
ALB,GIB,0,9
ALB,GIN,0,9
ALB,GLP,0,9
ALB,GMB,0,9
ALB,GNB,0,9
ALB,GNQ,0,9
ALB,GRC,0,9
ALB,GRD,0,9
ALB,GRL,0,9
ALB,GTM,0,9
ALB,GUF,0,9
ALB,GUM,0,9
ALB,GUY,0,9
ALB,HKG,0,9
ALB,HMD,0,9
ALB,HND,0,9
ALB,HRV,0,9
ALB,HTI,0,9
ALB,HUN,0,9
ALB,IDN,0,9
ALB,IMN,0,9
ALB,IND,0,9
ALB,IRL,0,9
ALB,IRN,0,9
ALB,IRQ,0,9
ALB,ISL,0,9
ALB,ISR,0,9
ALB,ITA,1,9
ALB,JAM,0,9
ALB,JEY,0,9
ALB,JOR,0,9
ALB,JPN,0,9
ALB,KAZ,0,9
ALB,KEN,0,9
ALB,KGZ,0,9
ALB,KHM,0,9
ALB,KIR,0,9
ALB,KNA,0,9
ALB,KOR,0,9
ALB,KWT,0,9
ALB,LAO,0,9
ALB,LBN,0,9
ALB,LBR,0,9
ALB,LBY,0,9
ALB,LCA,0,9
ALB,LIE,0,9
ALB,LKA,0,9
ALB,LSO,0,9
ALB,LTU,0,9
ALB,LUX,0,9
ALB,LVA,0,9
ALB,MAC,0,9
ALB,MAF,0,9
ALB,MAR,0,9
ALB,MCO,0,9
ALB,MDA,0,9
ALB,MDG,0,9
ALB,MDV,0,9
ALB,MEX,0,9
ALB,MHL,0,9
ALB,MKD,0,9
ALB,MLI,0,9
ALB,MLT,0,9
ALB,MMR,0,9
ALB,MNE,0,9
ALB,MNG,0,9
ALB,MNP,0,9
ALB,MOZ,0,9
ALB,MRT,0,9
ALB,MSR,0,9
ALB,MTQ,0,9
ALB,MUS,0,9
ALB,MWI,0,9
ALB,MYS,0,9
ALB,NAM,0,9
ALB,NCL,0,9
ALB,NER,0,9
ALB,NFK,0,9
ALB,NGA,0,9
ALB,NIC,0,9
ALB,NIU,0,9
ALB,NLD,0,9
ALB,NOR,0,9
ALB,NPL,0,9
ALB,NRU,0,9
ALB,NZL,0,9
ALB,OMN,0,9
ALB,PAK,0,9
ALB,PAN,0,9
ALB,PCN,0,9
ALB,PER,0,9
ALB,PHL,0,9
ALB,PLW,0,9
ALB,PNG,0,9
ALB,POL,0,9
ALB,PRI,0,9
ALB,PRK,0,9
ALB,PRT,0,9
ALB,PRY,0,9
ALB,PSE,0,9
ALB,PYF,0,9
ALB,QAT,0,9
ALB,ROU,0,9
ALB,RUS,0,9
ALB,RWA,0,9
ALB,SAU,0,9
ALB,SDN,0,9
ALB,SEN,0,9
ALB,SGP,0,9
ALB,SGS,0,9
ALB,SLB,0,9
ALB,SLE,0,9
ALB,SLV,0,9
ALB,SMR,0,9
ALB,SOM,0,9
ALB,SPM,0,9
ALB,SRB,0,9
ALB,SSD,0,9
ALB,STP,0,9
ALB,SUR,0,9
ALB,SVK,0,9
ALB,SVN,0,9
ALB,SWE,0,9
ALB,SWZ,0,9
ALB,SXM,0,9
ALB,SYC,0,9
ALB,SYR,0,9
ALB,TCA,0,9
ALB,TCD,0,9
ALB,TGO,0,9
ALB,THA,0,9
ALB,TJK,0,9
ALB,TKL,0,9
ALB,TKM,0,9
ALB,TLS,0,9
ALB,TON,0,9
ALB,TTO,0,9
ALB,TUN,0,9
ALB,TUR,0,9
ALB,TUV,0,9
ALB,TWN,0,9
ALB,TZA,0,9
ALB,UGA,0,9
ALB,UKR,0,9
ALB,URY,0,9
ALB,USA,0,9
ALB,UZB,0,9
ALB,VAT,0,9
ALB,VCT,0,9
ALB,VEN,0,9
ALB,VGB,0,9
ALB,VIR,0,9
ALB,VNM,0,9
ALB,VUT,0,9
ALB,WSM,0,9
ALB,YEM,0,9
ALB,ZAF,0,9
ALB,ZMB,0,9
ALB,ZWE,0,9
AND,ABW,0,0
AND,AFG,0,0
AND,AGO,0,0
AND,AIA,0,0
AND,ALA,0,0
AND,ALB,0,0
AND,AND,0,0
AND,ARE,0,0
AND,ARG,0,0
AND,ARM,0,0
AND,ASM,0,0
AND,ATG,0,0
AND,AUS,0,0
AND,AUT,0,0
AND,AZE,0,0
AND,BDI,0,0
AND,BEL,0,0
AND,BEN,0,0
AND,BES,0,0
AND,BFA,0,0
AND,BGD,0,0
AND,BGR,0,0
AND,BHR,0,0
AND,BHS,0,0
AND,BIH,0,0
AND,BLM,0,0
AND,BLR,0,0
AND,BLZ,0,0
AND,BMU,0,0
AND,BOL,0,0
AND,BRA,0,0
AND,BRB,0,0
AND,BRN,0,0
AND,BTN,0,0
AND,BWA,0,0
AND,CAF,0,0
AND,CAN,0,0
AND,CCK,0,0
AND,CHE,0,0
AND,CHL,0,0
AND,CHN,0,0
AND,CIV,0,0
AND,CMR,0,0
AND,COD,0,0
AND,COG,0,0
AND,COK,0,0
AND,COL,0,0
AND,COM,0,0
AND,CPV,0,0
AND,CRI,0,0
AND,CUB,0,0
AND,CUW,0,0
AND,CXR,0,0
AND,CYM,0,0
AND,CYP,0,0
AND,CZE,0,0
AND,DEU,0,0
AND,DJI,0,0
AND,DMA,0,0
AND,DNK,0,0
AND,DOM,0,0
AND,DZA,0,0
AND,ECU,0,0
AND,EGY,0,0
AND,ERI,0,0
AND,ESP,0,0
AND,EST,0,0
AND,ETH,0,0
AND,FIN,0,0
AND,FJI,0,0
AND,FLK,0,0
AND,FRA,0,0
AND,FRO,0,0
AND,FSM,0,0
AND,GAB,0,0
AND,GBR,0,0
AND,GEO,0,0
AND,GGY,0,0
AND,GHA,0,0
AND,GIB,0,0
AND,GIN,0,0
AND,GLP,0,0
AND,GMB,0,0
AND,GNB,0,0
AND,GNQ,0,0
AND,GRC,0,0
AND,GRD,0,0
AND,GRL,0,0
AND,GTM,0,0
AND,GUF,0,0
AND,GUM,0,0
AND,GUY,0,0
AND,HKG,0,0
AND,HMD,0,0
AND,HND,0,0
AND,HRV,0,0
AND,HTI,0,0
AND,HUN,0,0
AND,IDN,0,0
AND,IMN,0,0
AND,IND,0,0
AND,IRL,0,0
AND,IRN,0,0
AND,IRQ,0,0
AND,ISL,0,0
AND,ISR,0,0
AND,ITA,0,0
AND,JAM,0,0
AND,JEY,0,0
AND,JOR,0,0
AND,JPN,0,0
AND,KAZ,0,0
AND,KEN,0,0
AND,KGZ,0,0
AND,KHM,0,0
AND,KIR,0,0
AND,KNA,0,0
AND,KOR,0,0
AND,KWT,0,0
AND,LAO,0,0
AND,LBN,0,0
AND,LBR,0,0
AND,LBY,0,0
AND,LCA,0,0
AND,LIE,0,0
AND,LKA,0,0
AND,LSO,0,0
AND,LTU,0,0
AND,LUX,0,0
AND,LVA,0,0
AND,MAC,0,0
AND,MAF,0,0
AND,MAR,0,0
AND,MCO,0,0
AND,MDA,0,0
AND,MDG,0,0
AND,MDV,0,0
AND,MEX,0,0
AND,MHL,0,0
AND,MKD,0,0
AND,MLI,0,0
AND,MLT,0,0
AND,MMR,0,0
AND,MNE,0,0
AND,MNG,0,0
AND,MNP,0,0
AND,MOZ,0,0
AND,MRT,0,0
AND,MSR,0,0
AND,MTQ,0,0
AND,MUS,0,0
AND,MWI,0,0
AND,MYS,0,0
AND,NAM,0,0
AND,NCL,0,0
AND,NER,0,0
AND,NFK,0,0
AND,NGA,0,0
AND,NIC,0,0
AND,NIU,0,0
AND,NLD,0,0
AND,NOR,0,0
AND,NPL,0,0
AND,NRU,0,0
AND,NZL,0,0
AND,OMN,0,0
AND,PAK,0,0
AND,PAN,0,0
AND,PCN,0,0
AND,PER,0,0
AND,PHL,0,0
AND,PLW,0,0
AND,PNG,0,0
AND,POL,0,0
AND,PRI,0,0
AND,PRK,0,0
AND,PRT,0,0
AND,PRY,0,0
AND,PSE,0,0
AND,PYF,0,0
AND,QAT,0,0
AND,ROU,0,0
AND,RUS,0,0
AND,RWA,0,0
AND,SAU,0,0
AND,SDN,0,0
AND,SEN,0,0
AND,SGP,0,0
AND,SGS,0,0
AND,SLB,0,0
AND,SLE,0,0
AND,SLV,0,0
AND,SMR,0,0
AND,SOM,0,0
AND,SPM,0,0
AND,SRB,0,0
AND,SSD,0,0
AND,STP,0,0
AND,SUR,0,0
AND,SVK,0,0
AND,SVN,0,0
AND,SWE,0,0
AND,SWZ,0,0
AND,SXM,0,0
AND,SYC,0,0
AND,SYR,0,0
AND,TCA,0,0
AND,TCD,0,0
AND,TGO,0,0
AND,THA,0,0
AND,TJK,0,0
AND,TKL,0,0
AND,TKM,0,0
AND,TLS,0,0
AND,TON,0,0
AND,TTO,0,0
AND,TUN,0,0
AND,TUR,0,0
AND,TUV,0,0
AND,TWN,0,0
AND,TZA,0,0
AND,UGA,0,0
AND,UKR,0,0
AND,URY,0,0
AND,USA,0,0
AND,UZB,0,0
AND,VAT,0,0
AND,VCT,0,0
AND,VEN,0,0
AND,VGB,0,0
AND,VIR,0,0
AND,VNM,0,0
AND,VUT,0,0
AND,WSM,0,0
AND,YEM,0,0
AND,ZAF,0,0
AND,ZMB,0,0
AND,ZWE,0,0
ARE,ABW,0,0
ARE,AFG,0,0
ARE,AGO,0,0
ARE,AIA,0,0
ARE,ALA,0,0
ARE,ALB,0,0
ARE,AND,0,0
ARE,ARE,0,0
ARE,ARG,0,0
ARE,ARM,0,0
ARE,ASM,0,0
ARE,ATG,0,0
ARE,AUS,0,0
ARE,AUT,0,0
ARE,AZE,0,0
ARE,BDI,0,0
ARE,BEL,0,0
ARE,BEN,0,0
ARE,BES,0,0
ARE,BFA,0,0
ARE,BGD,0,0
ARE,BGR,0,0
ARE,BHR,0,0
ARE,BHS,0,0
ARE,BIH,0,0
ARE,BLM,0,0
ARE,BLR,0,0
ARE,BLZ,0,0
ARE,BMU,0,0
ARE,BOL,0,0
ARE,BRA,0,0
ARE,BRB,0,0
ARE,BRN,0,0
ARE,BTN,0,0
ARE,BWA,0,0
ARE,CAF,0,0
ARE,CAN,0,0
ARE,CCK,0,0
ARE,CHE,0,0
ARE,CHL,0,0
ARE,CHN,0,0
ARE,CIV,0,0
ARE,CMR,0,0
ARE,COD,0,0
ARE,COG,0,0
ARE,COK,0,0
ARE,COL,0,0
ARE,COM,0,0
ARE,CPV,0,0
ARE,CRI,0,0
ARE,CUB,0,0
ARE,CUW,0,0
ARE,CXR,0,0
ARE,CYM,0,0
ARE,CYP,0,0
ARE,CZE,0,0
ARE,DEU,0,0
ARE,DJI,0,0
ARE,DMA,0,0
ARE,DNK,0,0
ARE,DOM,0,0
ARE,DZA,0,0
ARE,ECU,0,0
ARE,EGY,0,0
ARE,ERI,0,0
ARE,ESP,0,0
ARE,EST,0,0
ARE,ETH,0,0
ARE,FIN,0,0
ARE,FJI,0,0
ARE,FLK,0,0
ARE,FRA,0,0
ARE,FRO,0,0
ARE,FSM,0,0
ARE,GAB,0,0
ARE,GBR,0,0
ARE,GEO,0,0
ARE,GGY,0,0
ARE,GHA,0,0
ARE,GIB,0,0
ARE,GIN,0,0
ARE,GLP,0,0
ARE,GMB,0,0
ARE,GNB,0,0
ARE,GNQ,0,0
ARE,GRC,0,0
ARE,GRD,0,0
ARE,GRL,0,0
ARE,GTM,0,0
ARE,GUF,0,0
ARE,GUM,0,0
ARE,GUY,0,0
ARE,HKG,0,0
ARE,HMD,0,0
ARE,HND,0,0
ARE,HRV,0,0
ARE,HTI,0,0
ARE,HUN,0,0
ARE,IDN,0,0
ARE,IMN,0,0
ARE,IND,0,0
ARE,IRL,0,0
ARE,IRN,0,0
ARE,IRQ,0,0
ARE,ISL,0,0
ARE,ISR,0,0
ARE,ITA,0,0
ARE,JAM,0,0
ARE,JEY,0,0
ARE,JOR,0,0
ARE,JPN,0,0
ARE,KAZ,0,0
ARE,KEN,0,0
ARE,KGZ,0,0
ARE,KHM,0,0
ARE,KIR,0,0
ARE,KNA,0,0
ARE,KOR,0,0
ARE,KWT,0,0
ARE,LAO,0,0
ARE,LBN,0,0
ARE,LBR,0,0
ARE,LBY,0,0
ARE,LCA,0,0
ARE,LIE,0,0
ARE,LKA,0,0
ARE,LSO,0,0
ARE,LTU,0,0
ARE,LUX,0,0
ARE,LVA,0,0
ARE,MAC,0,0
ARE,MAF,0,0
ARE,MAR,0,0
ARE,MCO,0,0
ARE,MDA,0,0
ARE,MDG,0,0
ARE,MDV,0,0
ARE,MEX,0,0
ARE,MHL,0,0
ARE,MKD,0,0
ARE,MLI,0,0
ARE,MLT,0,0
ARE,MMR,0,0
ARE,MNE,0,0
ARE,MNG,0,0
ARE,MNP,0,0
ARE,MOZ,0,0
ARE,MRT,0,0
ARE,MSR,0,0
ARE,MTQ,0,0
ARE,MUS,0,0
ARE,MWI,0,0
ARE,MYS,0,0
ARE,NAM,0,0
ARE,NCL,0,0
ARE,NER,0,0
ARE,NFK,0,0
ARE,NGA,0,0
ARE,NIC,0,0
ARE,NIU,0,0
ARE,NLD,0,0
ARE,NOR,0,0
ARE,NPL,0,0
ARE,NRU,0,0
ARE,NZL,0,0
ARE,OMN,0,0
ARE,PAK,0,0
ARE,PAN,0,0
ARE,PCN,0,0
ARE,PER,0,0
ARE,PHL,0,0
ARE,PLW,0,0
ARE,PNG,0,0
ARE,POL,0,0
ARE,PRI,0,0
ARE,PRK,0,0
ARE,PRT,0,0
ARE,PRY,0,0
ARE,PSE,0,0
ARE,PYF,0,0
ARE,QAT,0,0
ARE,ROU,0,0
ARE,RUS,0,0
ARE,RWA,0,0
ARE,SAU,0,0
ARE,SDN,0,0
ARE,SEN,0,0
ARE,SGP,0,0
ARE,SGS,0,0
ARE,SLB,0,0
ARE,SLE,0,0
ARE,SLV,0,0
ARE,SMR,0,0
ARE,SOM,0,0
ARE,SPM,0,0
ARE,SRB,0,0
ARE,SSD,0,0
ARE,STP,0,0
ARE,SUR,0,0
ARE,SVK,0,0
ARE,SVN,0,0
ARE,SWE,0,0
ARE,SWZ,0,0
ARE,SXM,0,0
ARE,SYC,0,0
ARE,SYR,0,0
ARE,TCA,0,0
ARE,TCD,0,0
ARE,TGO,0,0
ARE,THA,0,0
ARE,TJK,0,0
ARE,TKL,0,0
ARE,TKM,0,0
ARE,TLS,0,0
ARE,TON,0,0
ARE,TTO,0,0
ARE,TUN,0,0
ARE,TUR,0,0
ARE,TUV,0,0
ARE,TWN,0,0
ARE,TZA,0,0
ARE,UGA,0,0
ARE,UKR,0,0
ARE,URY,0,0
ARE,USA,0,0
ARE,UZB,0,0
ARE,VAT,0,0
ARE,VCT,0,0
ARE,VEN,0,0
ARE,VGB,0,0
ARE,VIR,0,0
ARE,VNM,0,0
ARE,VUT,0,0
ARE,WSM,0,0
ARE,YEM,0,0
ARE,ZAF,0,0
ARE,ZMB,0,0
ARE,ZWE,0,0
ARG,ABW,0,250
ARG,AFG,0,250
ARG,AGO,0,250
ARG,AIA,0,250
ARG,ALA,0,250
ARG,ALB,0,250
ARG,AND,0,250
ARG,ARE,0,250
ARG,ARG,140,250
ARG,ARM,0,250
ARG,ASM,0,250
ARG,ATG,0,250
ARG,AUS,0,250
ARG,AUT,12,250
ARG,AZE,0,250
ARG,BDI,0,250
ARG,BEL,1,250
ARG,BEN,0,250
ARG,BES,0,250
ARG,BFA,0,250
ARG,BGD,0,250
ARG,BGR,0,250
ARG,BHR,0,250
ARG,BHS,0,250
ARG,BIH,0,250
ARG,BLM,0,250
ARG,BLR,0,250
ARG,BLZ,0,250
ARG,BMU,0,250
ARG,BOL,0,250
ARG,BRA,3,250
ARG,BRB,0,250
ARG,BRN,0,250
ARG,BTN,0,250
ARG,BWA,0,250
ARG,CAF,0,250
ARG,CAN,0,250
ARG,CCK,0,250
ARG,CHE,0,250
ARG,CHL,1,250
ARG,CHN,0,250
ARG,CIV,0,250
ARG,CMR,0,250
ARG,COD,0,250
ARG,COG,0,250
ARG,COK,0,250
ARG,COL,0,250
ARG,COM,0,250
ARG,CPV,0,250
ARG,CRI,0,250
ARG,CUB,0,250
ARG,CUW,0,250
ARG,CXR,0,250
ARG,CYM,0,250
ARG,CYP,0,250
ARG,CZE,0,250
ARG,DEU,17,250
ARG,DJI,0,250
ARG,DMA,0,250
ARG,DNK,2,250
ARG,DOM,0,250
ARG,DZA,0,250
ARG,ECU,0,250
ARG,EGY,0,250
ARG,ERI,0,250
ARG,ESP,0,250
ARG,EST,0,250
ARG,ETH,0,250
ARG,FIN,0,250
ARG,FJI,0,250
ARG,FLK,0,250
ARG,FRA,22,250
ARG,FRO,0,250
ARG,FSM,0,250
ARG,GAB,0,250
ARG,GBR,24,250
ARG,GEO,0,250
ARG,GGY,0,250
ARG,GHA,0,250
ARG,GIB,0,250
ARG,GIN,0,250
ARG,GLP,0,250
ARG,GMB,0,250
ARG,GNB,0,250
ARG,GNQ,0,250
ARG,GRC,0,250
ARG,GRD,0,250
ARG,GRL,0,250
ARG,GTM,0,250
ARG,GUF,0,250
ARG,GUM,0,250
ARG,GUY,0,250
ARG,HKG,0,250
ARG,HMD,0,250
ARG,HND,0,250
ARG,HRV,0,250
ARG,HTI,0,250
ARG,HUN,0,250
ARG,IDN,0,250
ARG,IMN,0,250
ARG,IND,0,250
ARG,IRL,0,250
ARG,IRN,0,250
ARG,IRQ,0,250
ARG,ISL,0,250
ARG,ISR,0,250
ARG,ITA,10,250
ARG,JAM,0,250
ARG,JEY,0,250
ARG,JOR,0,250
ARG,JPN,0,250
ARG,KAZ,0,250
ARG,KEN,0,250
ARG,KGZ,0,250
ARG,KHM,0,250
ARG,KIR,0,250
ARG,KNA,0,250
ARG,KOR,0,250
ARG,KWT,0,250
ARG,LAO,0,250
ARG,LBN,0,250
ARG,LBR,0,250
ARG,LBY,0,250
ARG,LCA,0,250
ARG,LIE,0,250
ARG,LKA,0,250
ARG,LSO,0,250
ARG,LTU,0,250
ARG,LUX,0,250
ARG,LVA,0,250
ARG,MAC,0,250
ARG,MAF,0,250
ARG,MAR,0,250
ARG,MCO,0,250
ARG,MDA,0,250
ARG,MDG,0,250
ARG,MDV,0,250
ARG,MEX,0,250
ARG,MHL,0,250
ARG,MKD,0,250
ARG,MLI,0,250
ARG,MLT,0,250
ARG,MMR,0,250
ARG,MNE,0,250
ARG,MNG,0,250
ARG,MNP,0,250
ARG,MOZ,0,250
ARG,MRT,0,250
ARG,MSR,0,250
ARG,MTQ,0,250
ARG,MUS,0,250
ARG,MWI,0,250
ARG,MYS,0,250
ARG,NAM,0,250
ARG,NCL,0,250
ARG,NER,0,250
ARG,NFK,0,250
ARG,NGA,0,250
ARG,NIC,0,250
ARG,NIU,0,250
ARG,NLD,0,250
ARG,NOR,0,250
ARG,NPL,0,250
ARG,NRU,0,250
ARG,NZL,0,250
ARG,OMN,0,250
ARG,PAK,0,250
ARG,PAN,0,250
ARG,PCN,0,250
ARG,PER,0,250
ARG,PHL,0,250
ARG,PLW,0,250
ARG,PNG,0,250
ARG,POL,0,250
ARG,PRI,0,250
ARG,PRK,0,250
ARG,PRT,0,250
ARG,PRY,0,250
ARG,PSE,0,250
ARG,PYF,0,250
ARG,QAT,0,250
ARG,ROU,0,250
ARG,RUS,0,250
ARG,RWA,0,250
ARG,SAU,0,250
ARG,SDN,0,250
ARG,SEN,0,250
ARG,SGP,0,250
ARG,SGS,0,250
ARG,SLB,0,250
ARG,SLE,0,250
ARG,SLV,0,250
ARG,SMR,0,250
ARG,SOM,0,250
ARG,SPM,0,250
ARG,SRB,0,250
ARG,SSD,0,250
ARG,STP,0,250
ARG,SUR,0,250
ARG,SVK,0,250
ARG,SVN,0,250
ARG,SWE,0,250
ARG,SWZ,0,250
ARG,SXM,0,250
ARG,SYC,0,250
ARG,SYR,0,250
ARG,TCA,0,250
ARG,TCD,0,250
ARG,TGO,0,250
ARG,THA,0,250
ARG,TJK,0,250
ARG,TKL,0,250
ARG,TKM,0,250
ARG,TLS,0,250
ARG,TON,0,250
ARG,TTO,0,250
ARG,TUN,0,250
ARG,TUR,0,250
ARG,TUV,0,250
ARG,TWN,0,250
ARG,TZA,0,250
ARG,UGA,0,250
ARG,UKR,0,250
ARG,URY,0,250
ARG,USA,18,250
ARG,UZB,0,250
ARG,VAT,0,250
ARG,VCT,0,250
ARG,VEN,0,250
ARG,VGB,0,250
ARG,VIR,0,250
ARG,VNM,0,250
ARG,VUT,0,250
ARG,WSM,0,250
ARG,YEM,0,250
ARG,ZAF,0,250
ARG,ZMB,0,250
ARG,ZWE,0,250
ARM,ABW,0,6
ARM,AFG,0,6
ARM,AGO,0,6
ARM,AIA,0,6
ARM,ALA,0,6
ARM,ALB,0,6
ARM,AND,0,6
ARM,ARE,0,6
ARM,ARG,0,6
ARM,ARM,0,6
ARM,ASM,0,6
ARM,ATG,0,6
ARM,AUS,0,6
ARM,AUT,0,6
ARM,AZE,0,6
ARM,BDI,0,6
ARM,BEL,0,6
ARM,BEN,0,6
ARM,BES,0,6
ARM,BFA,0,6
ARM,BGD,0,6
ARM,BGR,0,6
ARM,BHR,0,6
ARM,BHS,0,6
ARM,BIH,0,6
ARM,BLM,0,6
ARM,BLR,0,6
ARM,BLZ,0,6
ARM,BMU,0,6
ARM,BOL,0,6
ARM,BRA,0,6
ARM,BRB,0,6
ARM,BRN,0,6
ARM,BTN,0,6
ARM,BWA,0,6
ARM,CAF,0,6
ARM,CAN,0,6
ARM,CCK,0,6
ARM,CHE,0,6
ARM,CHL,0,6
ARM,CHN,0,6
ARM,CIV,0,6
ARM,CMR,0,6
ARM,COD,0,6
ARM,COG,0,6
ARM,COK,0,6
ARM,COL,0,6
ARM,COM,0,6
ARM,CPV,0,6
ARM,CRI,0,6
ARM,CUB,0,6
ARM,CUW,0,6
ARM,CXR,0,6
ARM,CYM,0,6
ARM,CYP,0,6
ARM,CZE,0,6
ARM,DEU,0,6
ARM,DJI,0,6
ARM,DMA,0,6
ARM,DNK,0,6
ARM,DOM,0,6
ARM,DZA,0,6
ARM,ECU,0,6
ARM,EGY,0,6
ARM,ERI,0,6
ARM,ESP,0,6
ARM,EST,0,6
ARM,ETH,0,6
ARM,FIN,0,6
ARM,FJI,0,6
ARM,FLK,0,6
ARM,FRA,0,6
ARM,FRO,0,6
ARM,FSM,0,6
ARM,GAB,0,6
ARM,GBR,1,6
ARM,GEO,0,6
ARM,GGY,0,6
ARM,GHA,0,6
ARM,GIB,0,6
ARM,GIN,0,6
ARM,GLP,0,6
ARM,GMB,0,6
ARM,GNB,0,6
ARM,GNQ,0,6
ARM,GRC,0,6
ARM,GRD,0,6
ARM,GRL,0,6
ARM,GTM,0,6
ARM,GUF,0,6
ARM,GUM,0,6
ARM,GUY,0,6
ARM,HKG,0,6
ARM,HMD,0,6
ARM,HND,0,6
ARM,HRV,0,6
ARM,HTI,0,6
ARM,HUN,0,6
ARM,IDN,0,6
ARM,IMN,0,6
ARM,IND,0,6
ARM,IRL,0,6
ARM,IRN,0,6
ARM,IRQ,0,6
ARM,ISL,0,6
ARM,ISR,0,6
ARM,ITA,1,6
ARM,JAM,0,6
ARM,JEY,0,6
ARM,JOR,0,6
ARM,JPN,0,6
ARM,KAZ,0,6
ARM,KEN,0,6
ARM,KGZ,0,6
ARM,KHM,0,6
ARM,KIR,0,6
ARM,KNA,0,6
ARM,KOR,0,6
ARM,KWT,0,6
ARM,LAO,0,6
ARM,LBN,0,6
ARM,LBR,0,6
ARM,LBY,0,6
ARM,LCA,0,6
ARM,LIE,0,6
ARM,LKA,0,6
ARM,LSO,0,6
ARM,LTU,0,6
ARM,LUX,0,6
ARM,LVA,0,6
ARM,MAC,0,6
ARM,MAF,0,6
ARM,MAR,0,6
ARM,MCO,0,6
ARM,MDA,0,6
ARM,MDG,0,6
ARM,MDV,0,6
ARM,MEX,0,6
ARM,MHL,0,6
ARM,MKD,0,6
ARM,MLI,0,6
ARM,MLT,0,6
ARM,MMR,0,6
ARM,MNE,0,6
ARM,MNG,0,6
ARM,MNP,0,6
ARM,MOZ,0,6
ARM,MRT,0,6
ARM,MSR,0,6
ARM,MTQ,0,6
ARM,MUS,0,6
ARM,MWI,0,6
ARM,MYS,0,6
ARM,NAM,0,6
ARM,NCL,0,6
ARM,NER,0,6
ARM,NFK,0,6
ARM,NGA,0,6
ARM,NIC,0,6
ARM,NIU,0,6
ARM,NLD,0,6
ARM,NOR,0,6
ARM,NPL,0,6
ARM,NRU,0,6
ARM,NZL,0,6
ARM,OMN,0,6
ARM,PAK,0,6
ARM,PAN,0,6
ARM,PCN,0,6
ARM,PER,0,6
ARM,PHL,0,6
ARM,PLW,0,6
ARM,PNG,0,6
ARM,POL,0,6
ARM,PRI,0,6
ARM,PRK,0,6
ARM,PRT,0,6
ARM,PRY,0,6
ARM,PSE,0,6
ARM,PYF,0,6
ARM,QAT,0,6
ARM,ROU,0,6
ARM,RUS,4,6
ARM,RWA,0,6
ARM,SAU,0,6
ARM,SDN,0,6
ARM,SEN,0,6
ARM,SGP,0,6
ARM,SGS,0,6
ARM,SLB,0,6
ARM,SLE,0,6
ARM,SLV,0,6
ARM,SMR,0,6
ARM,SOM,0,6
ARM,SPM,0,6
ARM,SRB,0,6
ARM,SSD,0,6
ARM,STP,0,6
ARM,SUR,0,6
ARM,SVK,0,6
ARM,SVN,0,6
ARM,SWE,0,6
ARM,SWZ,0,6
ARM,SXM,0,6
ARM,SYC,0,6
ARM,SYR,0,6
ARM,TCA,0,6
ARM,TCD,0,6
